INVOICE;Исходный;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Код страны поставщика;УНП поставщика;Код филиала для поставщика;Наименование поставщика;ИМНС поставщика;Статус поставщика;ФИО подписавшего ЭСЧФ поставщика;Код страны получателя;УНП получателя;Код филиала для получателя;Наименование получателя;ИМНС получателя;Статус получателя;ФИО подписавшего ЭСЧФ получателя;№ ЭСЧФ;К ЭСЧФ;Тип ЭСЧФ;Статус ЭСЧФ;Дата выставления;Дата совершения;Дата подписания получателем;Дата аннулирования;Регистрационный номер выпуска товаров (поставщик);Дата выпуска товаров (поставщик);Дата разрешения на убытие товаров (поставщик);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – номер (поставщик);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – дата (поставщик);Регистрационный номер выпуска товаров (получатель);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – номер (получатель);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – дата (получатель);Дата ввоза товаров (получатель);Договор;Дата договора;Вид документа;Наименование документа;Код формы;Серия;Номер;Дата документа;Cумма без НДС;Cумма акциза;Сумма НДС;Стоимость с НДС
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690032776;     ;"ОДО ""Белавтозапчасть""";661;Покупатель; ;691772248-2018-0000000712;;Исходный;Выставлен. Подписан получателем;05.03.2018;20.02.2018;19.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""587""";19.02.2018;ТТН-1;;402961;ЮЯ;"""0114902""";20.02.2018;1319,99;0;264;1583,99
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;791108885;     ;"ООО ""БЕЛЬОМБРБЕЛ""";773;Покупатель; ;691772248-2018-0000000714;;Исходный;Выставлен. Подписан получателем;05.03.2018;20.02.2018;19.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""607""";20.02.2018;ТТН-1;;402961;ЮЯ;"""0405890""";20.02.2018;2307,99;0;461,6;2769,59
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;791108885;     ;"ООО ""БЕЛЬОМБРБЕЛ""";773;Покупатель; ;691772248-2018-0000000713;;Исходный;Выставлен. Подписан получателем;05.03.2018;20.02.2018;19.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""638""";20.02.2018;ТН-2;;401851;ИИ;"""0531580""";20.02.2018;3616,88;0;361,69;3978,57
112;691772248;;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;;;;;;Покупатель; ;691772248-2018-0000000786;;Исходный;Выставлен;20.03.2018;20.02.2018;;;"""? 06648/200218/00104""";20.02.2018;20.02.2018;"""""";;"""""";"""""";;;"""9/11/17""";09.11.2017;ТТН-1;;402961;ЮХ;"""9980794""";20.02.2018;30631,16;0;0;30631,16
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100315395;     ;"УМ УП ""МИНСКМЕТРОСТРОЙ""";102;Покупатель; ;691772248-2018-0000000722;;Исходный;Выставлен. Подписан получателем;05.03.2018;20.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""609""";20.02.2018;ТТН-1;;402961;ЮЯ;"""0405898""";20.02.2018;1280,29;0;256,06;1536,35
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691980541;     ;"ТУП ""КАЛИЙСПЕЦТРАНС""";621;Покупатель; ;691772248-2018-0000000720;;Исходный;Выставлен. Подписан получателем;05.03.2018;20.02.2018;07.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""15-02/2018""";15.02.2018;ТТН-1;;402961;ЮЯ;"""0405900""";20.02.2018;210;0;42;252
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691499530;     ;"ООО ""ИнтерГруппАвтоЗапчасти""";603;Покупатель; ;691772248-2018-0000000716;;Исходный;Выставлен. Подписан получателем;05.03.2018;20.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-3""";09.10.2014;ТТН-1;;402961;ЮЯ;"""0405893""";20.02.2018;272,21;0;54,45;326,66
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;700107870;     ;"ОАО ""Круглянский райагропромтехснаб""";715;Покупатель; ;691772248-2018-0000000721;;Исходный;Выставлен. Подписан получателем;05.03.2018;20.02.2018;13.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""606""";20.02.2018;ТТН-1;;402961;ЮЯ;"""0405889""";20.02.2018;3960,49;0;792,1;4752,59
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691980541;     ;"ТУП ""КАЛИЙСПЕЦТРАНС""";621;Покупатель; ;691772248-2018-0000000719;;Исходный;Выставлен. Подписан получателем;05.03.2018;20.02.2018;07.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""12-02/2018""";12.02.2018;ТТН-1;;402961;ЮЯ;"""0114901""";20.02.2018;298,8;0;59,76;358,56
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690679676;     ;"ООО ""Автоборисов""";603;Покупатель; ;691772248-2018-0000000710;;Исходный;Выставлен. Подписан получателем;05.03.2018;20.02.2018;14.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-1""";09.10.2014;ТТН-1;;402961;ЮЯ;"""0405892""";20.02.2018;94,48;0;18,9;113,38
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690679676;     ;"ООО ""Автоборисов""";603;Покупатель; ;691772248-2018-0000000711;;Исходный;Выставлен. Подписан получателем;05.03.2018;20.02.2018;14.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-1""";09.10.2014;ТТН-1;;402961;ЮЯ;"""0405894""";20.02.2018;296,09;0;59,22;355,31
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;600028016;     ;ОАО Старобинский ТБЗ;621;Покупатель; ;691772248-2018-0000000707;;Исходный;Выставлен. Подписан получателем;05.03.2018;19.02.2018;07.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""07-03/22КП""";02.12.2016;ТТН-1;;402961;ЮЯ;"""0405884""";19.02.2018;128,28;0;25,66;153,94
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;190017438;     ;"Государственное предприятие  ""Ремавтодор"" Октябрьского р-на г. Минска""";105;Покупатель; ;691772248-2018-0000000704;;Исходный;Выставлен. Подписан получателем;05.03.2018;19.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""585""";19.02.2018;ТТН-1;;402961;ЮЯ;"""0405883""";19.02.2018;1422;0;284,4;1706,4
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;500051993;     ;"ОАО ""Торфобрикетный завод Дитва""";511;Покупатель; ;691772248-2018-0000000708;;Исходный;Выставлен. Подписан получателем;05.03.2018;19.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""02/06""";23.03.2017;ТТН-1;;402961;ЮЯ;"""0405882""";19.02.2018;480,1;0;96,02;576,12
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;192570357;     ;ИП Князев Н.С.;111;Покупатель; ;691772248-2018-0000000700;;Исходный;Выставлен;05.03.2018;19.02.2018;;;"""""";;;"""""";;"""""";"""""";;;"""591""";19.02.2018;ТТН-1;;402961;ЮЯ;"""0405887""";19.02.2018;788,58;0;157,72;946,3
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000702;;Исходный;Выставлен. Подписан получателем;05.03.2018;19.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЮХ;"""0363027""";19.02.2018;246,5;0;49,3;295,8
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100315395;     ;"УМ УП ""МИНСКМЕТРОСТРОЙ""";102;Покупатель; ;691772248-2018-0000000701;;Исходный;Выставлен. Подписан получателем;05.03.2018;19.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""586""";19.02.2018;ТТН-1;;402961;ЮХ;"""0363026""";19.02.2018;1849,8;0;369,96;2219,76
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;500051993;     ;"ОАО ""Торфобрикетный завод Дитва""";511;Покупатель; ;691772248-2018-0000000778;691772248-2017-0000002155;Дополнительный;Выставлен. Подписан получателем;07.03.2018;19.02.2018;14.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""02/06""";23.03.2017;ТТН-1;;402961;ЮР;"""5591155""";26.09.2017;-2167,52;0;-433,5;-2601,02
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000703;;Исходный;Выставлен. Подписан получателем;05.03.2018;19.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЮХ;"""0363028""";19.02.2018;147,9;0;29,58;177,48
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;192749400;     ;"ООО ""Экоспецресурс""";109;Покупатель; ;691772248-2018-0000000709;;Исходный;Выставлен. Подписан получателем;05.03.2018;19.02.2018;12.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""08/02-17""";08.02.2017;ТН-2;;401951;ИЭ;"""1705561""";19.02.2018;331,75;0;66,35;398,1
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691786577;     ;"ООО ""КАПАСИТИ""";108;Покупатель; ;691772248-2018-0000000699;;Исходный;Выставлен. Подписан получателем;05.03.2018;19.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""21-10/10ф""";21.10.2015;ТН-2;;401951;ИЭ;"""1705562""";19.02.2018;53,67;0;10,73;64,4
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;500232200;     ;"ОАО""Сморгонский агрегатный завод""";518;Покупатель; ;691772248-2018-0000000705;;Исходный;Выставлен. Подписан получателем;05.03.2018;19.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""16/02-16""";16.02.2016;ТТН-1;;402961;ЮЯ;"""0405885""";19.02.2018;468;0;93,6;561,6
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;500232200;     ;"ОАО""Сморгонский агрегатный завод""";518;Покупатель; ;691772248-2018-0000000706;;Исходный;Выставлен. Подписан получателем;05.03.2018;19.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""443""";06.02.2018;ТТН-1;;402961;ЮЯ;"""0405886""";19.02.2018;1442,1;0;288,42;1730,52
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;190580206;     ;"ЧУП ""АСФИ-плюс""";107;Покупатель; ;691772248-2018-0000000698;;Исходный;Выставлен. Подписан получателем;05.03.2018;19.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""566""";15.02.2018;ТТН-1;;402961;ЮЯ;"""0405888""";19.02.2018;806,56;0;161,31;967,87
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;192229374;     ;"ООО ""МетаБокс""";606;Покупатель; ;691772248-2018-0000000690;;Исходный;Выставлен. Подписан получателем;05.03.2018;16.02.2018;23.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""481""";08.02.2018;ТН-2;;401951;ИЭ;"""1705558""";16.02.2018;111,98;0;22,4;134,38
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;200099525;     ;"РЕСПУБЛИКАНСКОЕ УНИТАРНОЕ ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ ""Исправительное учреждения 5 """;209;Покупатель; ;691772248-2018-0000000687;;Исходный;Выставлен. Подписан получателем;05.03.2018;16.02.2018;19.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""498""";09.02.2018;ТТН-1;;402961;ЮЯ;"""0405873""";16.02.2018;358,56;0;71,71;430,27
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;300035579;     ;"Открытое акцыонерное общество ""Обальскiй керамiчны завод""";323;Покупатель; ;691772248-2018-0000000693;;Исходный;Выставлен. Подписан получателем;05.03.2018;16.02.2018;10.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""568""";15.02.2018;ТТН-1;;402961;ЮЯ;"""0405875""";16.02.2018;1927,68;0;385,54;2313,22
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100308522;     ;"ОАО Трест 15 ""Спецстрой"" СУ-73";106;Покупатель; ;691772248-2018-0000000774;;Исходный;Выставлен. Подписан получателем;06.03.2018;16.02.2018;12.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""12/03/А 17""";12.01.2017;ТТН-1;;402961;ЮХ;"""0363023""";16.02.2018;745,31;0;149,06;894,37
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100308522;     ;"ОАО Трест 15 ""Спецстрой"" СУ-73";106;Покупатель; ;691772248-2018-0000000773;;Исходный;Выставлен. Подписан получателем;06.03.2018;16.02.2018;12.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""12/03/А 17""";12.01.2017;ТТН-1;;402961;ЮХ;"""0363022""";16.02.2018;692,44;0;138,49;830,93
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;192947332;     ;"ООО ""Кинесика """;102;Покупатель; ;691772248-2018-0000000688;;Исходный;Выставлен. Подписан получателем;05.03.2018;16.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""570""";15.02.2018;ТТН-1;;402961;ЮЯ;"""0405871""";16.02.2018;2672,87;0;534,57;3207,44
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100205819;     ;"ООО ""Пуми-С""";106;Покупатель; ;691772248-2018-0000000695;;Исходный;Выставлен. Подписан получателем;05.03.2018;16.02.2018;07.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""572""";16.02.2018;ТТН-1;;402961;ЮЯ;"""0405878""";16.02.2018;479,4;0;95,88;575,28
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;800007126;     ;"ООО ""МЕГАТРАНС""";102;Покупатель; ;691772248-2018-0000000689;;Исходный;Выставлен. Подписан получателем;05.03.2018;16.02.2018;16.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""580""";16.02.2018;ТТН-1;;402961;ЮЯ;"""0405881""";16.02.2018;354;0;70,8;424,8
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;291472869;     ;"ООО ""Шперплат""";271;Покупатель; ;691772248-2018-0000000697;;Исходный;Выставлен. Подписан получателем;05.03.2018;16.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""502""";09.02.2018;ТТН-1;;402961;ЮЯ;"""0405880""";16.02.2018;1432,8;0;286,56;1719,36
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;600409447;     ;ОООАВТОПРАВО;102;Покупатель; ;691772248-2018-0000000683;;Исходный;Выставлен;05.03.2018;16.02.2018;;;"""""";;;"""""";;"""""";"""""";;;"""550""";15.02.2018;ТН-2;;401951;ИЭ;"""1705559""";16.02.2018;120,49;0;24,1;144,59
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691578536;     ;"ООО ""БурСтройМонтаж""";613;Покупатель; ;691772248-2018-0000000686;;Исходный;Выставлен. Подписан получателем;05.03.2018;16.02.2018;18.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""525""";13.02.2018;ТН-2;;401951;ИЭ;"""1705560""";16.02.2018;91,57;0;18,31;109,88
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;400051624;     ;ООО САЛЕО-Гомель;432;Покупатель; ;691772248-2018-0000000696;;Исходный;Выставлен. Подписан получателем;05.03.2018;16.02.2018;15.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""579""";16.02.2018;ТТН-1;;402961;ЮЯ;"""0405874""";16.02.2018;1391,97;0;278,39;1670,36
